x0,y0,err0,x1,y1,err1,x2,y2,err2,x3,y3,err3,x4,y4,err4,x5,y5,err5,processed_y0,processed_err0,processed_y1,processed_err1,processed_y2,processed_err2,processed_y3,processed_err3,processed_y4,processed_err4,processed_y5,processed_err5,processed_y,processed_err
1.133319415,22.85116892,1.345195946,1.133319415,26.84824,0.88608,1.133319415,10.37015519,0.435133231,1.133319415,2.489937635,0.306677652,1.133319415,0.0,0.0,1.133319415,4.73019262684309,0.5783584459872,22.85116892,1.345195946,26.84824,0.88608,10.37015519,0.435133231,2.489937635,0.306677652,13.575905405,0.863743243,4.73019262684309,0.5783584459872,80.86559977684308,1.9896313458438608
1.135448852,22.72887838,1.222905405,1.135448852,0.0,0.0,1.135448852,10.37015519,0.435133231,1.135448852,2.489937635,0.306677652,1.135448852,13.68856757,0.826189189,1.135448852,0.0,0.0,22.72887838,1.222905405,26.7744,0.81224,10.37015519,0.435133231,2.489937635,0.306677652,13.68856757,0.826189189,4.6844055532826605,0.5325713724267735,80.73634432828266,1.845222046498459
1.137578288,22.60658784,1.100614865,1.137578288,26.70056,0.7384,1.137578288,9.943779588,0.417242448,1.137578288,2.560922235,0.377662253,1.137578288,0.0,0.0,1.137578288,4.63861847972223,0.486784298866347,22.60658784,1.100614865,26.70056,0.7384,9.943779588,0.417242448,2.560922235,0.377662253,13.80122973,0.788635135,4.63861847972223,0.486784298866347,80.25169787272222,1.7123702895671562
1.139707724,22.36200676,0.856033784,1.139707724,0.0,0.0,1.139707724,9.943779588,0.417242448,1.139707724,0.0,0.0,1.139707724,13.91389189,0.751081081,1.139707724,0.0,0.0,22.36200676,0.856033784,26.675946666666665,0.7630133333333333,9.943779588,0.417242448,2.5886303435,0.349954145,13.91389189,0.751081081,4.73182875668169,0.5799945758258045,80.21608400484835,1.5849475853898134
1.141837161,22.11742568,0.856033784,1.141837161,0.0,0.0,1.141837161,9.943779588,0.417242448,1.141837161,2.616338452,0.322246037,1.141837161,14.21432432,0.751081081,1.141837161,4.82503903364115,0.673204852785262,22.11742568,0.856033784,26.651333333333334,0.7876266666666666,9.943779588,0.417242448,2.616338452,0.322246037,14.21432432,0.751081081,4.82503903364115,0.673204852785262,80.36824040697448,1.6273939099734878
1.143966597,21.99513514,0.978324324,1.143966597,26.62672,0.81224,1.143966597,9.943779588,0.417242448,1.143966597,2.560922235,0.377662253,1.143966597,0.0,0.0,1.143966597,0.0,0.0,21.99513514,0.978324324,26.62672,0.81224,9.943779588,0.417242448,2.560922235,0.377662253,14.36454054,0.751081081,5.107799239429134,0.8049550284917171,80.59889674242913,1.7735973969349288
1.146096033,21.75055405,0.978324324,1.146096033,0.0,0.0,1.146096033,9.534934698,0.400087257,1.146096033,2.437198692,0.359416595,1.146096033,14.51475676,0.751081081,1.146096033,5.39055944521712,0.936705204198172,21.75055405,0.978324324,26.51596,0.77532,9.534934698,0.400087257,2.437198692,0.359416595,14.51475676,0.751081081,5.39055944521712,0.936705204198172,80.14396364521713,1.8135680624430126
1.14822547,21.38368243,1.100614865,1.14822547,26.4052,0.7384,1.14822547,9.534934698,0.400087257,1.14822547,2.387007679,0.409607608,1.14822547,0.0,0.0,1.14822547,0.0,0.0,21.38368243,1.100614865,26.4052,0.7384,9.534934698,0.400087257,2.387007679,0.409607608,14.589864865,0.751081081,5.35973674854666,1.1976624350096459,79.66042642054667,2.0206320657837726
1.150354906,21.13910135,1.100614865,1.150354906,0.0,0.0,1.150354906,0.0,0.0,1.150354906,0.0,0.0,1.150354906,14.66497297,0.751081081,1.150354906,5.3289140518762,1.45861966582112,21.13910135,1.100614865,26.29444,0.77532,9.534934698,0.400087257,2.2972012705,0.367567379,14.66497297,0.751081081,5.3289140518762,1.45861966582112,79.2595643403762,2.1907404900019367
1.152484342,20.77222973,0.978324324,1.152484342,26.18368,0.81224,1.152484342,9.534934698,0.400087257,1.152484342,2.207394862,0.32552715,1.152484342,14.81518919,0.751081081,1.152484342,5.3980635261361,1.38947019156122,20.77222973,0.978324324,26.18368,0.81224,9.534934698,0.400087257,2.207394862,0.32552715,14.81518919,0.751081081,5.3980635261361,1.38947019156122,78.9114920061361,2.0922811098426197
1.154613779,20.52764865,0.978324324,1.154613779,0.0,0.0,1.154613779,9.534934698,0.400087257,1.154613779,1.999259269,0.294833146,1.154613779,0.0,0.0,1.154613779,0.0,0.0,20.52764865,0.978324324,26.10984,0.8368533333333333,9.534934698,0.400087257,1.999259269,0.294833146,14.8902973,0.751081081,5.175731811989365,1.167138477414486,78.23771172898937,1.9572361628921389
1.156743215,20.16077703,1.100614865,1.156743215,0.0,0.0,1.156743215,9.330692291,0.195844849,1.156743215,1.863487755,0.319772227,1.156743215,14.96540541,0.751081081,1.156743215,4.95340009784263,0.944806763267752,20.16077703,1.100614865,26.036,0.8614666666666666,9.330692291,0.195844849,1.863487755,0.319772227,14.96540541,0.751081081,4.95340009784263,0.944806763267752,77.30976258384263,1.8843752256463502
1.158872651,19.79390541,0.978324324,1.158872651,25.96216,0.88608,1.158872651,9.142899728,0.383637412,1.158872651,1.810748813,0.267033285,1.158872651,0.0,0.0,1.158872651,0.0,0.0,19.79390541,0.978324324,25.96216,0.88608,9.142899728,0.383637412,1.810748813,0.267033285,15.07806757,0.788635135,4.805986150772605,0.7973928161977285,76.59376767177262,1.7940237924827582
1.161002088,19.30474324,0.978324324,1.161002088,0.0,0.0,1.161002088,9.142899728,0.383637412,1.161002088,0.0,0.0,1.161002088,15.19072973,0.826189189,1.161002088,4.65857220370258,0.649978869127705,19.30474324,0.978324324,25.851399999999998,0.8491599999999999,9.142899728,0.383637412,1.76700827,0.260582815,15.19072973,0.826189189,4.65857220370258,0.649978869127705,75.91535317170256,1.7315696238449227
1.163131524,18.69329054,1.100614865,1.163131524,25.74064,0.81224,1.163131524,9.142899728,0.383637412,1.163131524,1.723267727,0.254132345,1.163131524,15.49116216,0.826189189,1.163131524,0.0,0.0,18.69329054,1.100614865,25.74064,0.81224,9.142899728,0.383637412,1.723267727,0.254132345,15.49116216,0.826189189,4.612785130142155,0.604191795567278,75.40404528514215,1.7693174144769825
